feature_set	split	margin	min_pred	max_sd	n_species	single_anchor_coverage	single_anchor_top1_accuracy	top2_or_probe_coverage	action_contains_true_best_rate	action_contains_true_top2_rate	mean_regret_after_action	p90_regret_after_action	low_best_species_rate	low_chosen_species_rate	usable_action_policy
genome_only	leave_clade_out	0.0	0.7	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.7	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.7	0.2	22	0.45454545454545453	0.6	0.5454545454545454	0.5909090909090909	0.6363636363636364	0.026461308485159252	0.11274378565287996	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.7	1.0	22	0.5454545454545454	0.5833333333333334	0.45454545454545453	0.5909090909090909	0.6363636363636364	0.026461308485159252	0.11274378565287996	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.8	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.8	0.1	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.8	0.2	22	0.36363636363636365	0.625	0.6363636363636364	0.6363636363636364	0.6818181818181818	0.015912519947444585	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.0	0.8	1.0	22	0.36363636363636365	0.625	0.6363636363636364	0.6363636363636364	0.6818181818181818	0.015912519947444585	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.0	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.0	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.0	0.2	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.0	1.0	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.5	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.5	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.5	0.2	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.5	1.0	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.7	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.7	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.7	0.2	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.7	1.0	22	0.09090909090909091	1.0	0.9090909090909091	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.8	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.8	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.8	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.05	0.8	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.0	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.0	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.5	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.5	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.7	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.7	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.8	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.8	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.8	0.2	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.1	0.8	1.0	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.0	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.0	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.5	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.5	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.7	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.7	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.8	0.05	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.8	0.1	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.8	0.2	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_clade_out	0.15	0.8	1.0	22	0.0	nan	1.0	0.6363636363636364	0.7272727272727273	0.015851947610477878	0.05659517604436676	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.0	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.0	0.1	22	0.09090909090909091	1.0	0.9090909090909091	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.0	0.2	22	0.4090909090909091	0.5555555555555556	0.5909090909090909	0.6363636363636364	0.7272727272727273	0.025414682576187023	0.13735314458218323	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.0	1.0	22	1.0	0.45454545454545453	0.0	0.45454545454545453	0.5909090909090909	0.05019082354700047	0.2249027385691923	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.5	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.5	0.1	22	0.09090909090909091	1.0	0.9090909090909091	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.5	0.2	22	0.3181818181818182	0.7142857142857143	0.6818181818181818	0.6818181818181818	0.7727272727272727	0.018125261884167996	0.009906341324510057	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.5	1.0	22	0.7727272727272727	0.5294117647058824	0.22727272727272727	0.5454545454545454	0.6818181818181818	0.02955313822509533	0.13735314458218323	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.7	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.7	0.1	22	0.09090909090909091	1.0	0.9090909090909091	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.7	0.2	22	0.2727272727272727	0.8333333333333334	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.7	1.0	22	0.36363636363636365	0.75	0.6363636363636364	0.7272727272727273	0.7727272727272727	0.007637045683420044	0.002330957541462132	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.8	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.8	0.1	22	0.09090909090909091	1.0	0.9090909090909091	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.8	0.2	22	0.18181818181818182	0.75	0.8181818181818182	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.0	0.8	1.0	22	0.18181818181818182	0.75	0.8181818181818182	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.0	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.0	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.0	0.2	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.0	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.5	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.5	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.5	0.2	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.5	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.7	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.7	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.7	0.2	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.7	1.0	22	0.09090909090909091	0.5	0.9090909090909091	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.8	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.8	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.8	0.2	22	0.045454545454545456	0.0	0.9545454545454546	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.05	0.8	1.0	22	0.045454545454545456	0.0	0.9545454545454546	0.7272727272727273	0.8181818181818182	0.007576473346453336	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.0	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.0	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.5	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.5	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.7	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.7	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.8	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.8	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.8	0.2	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.1	0.8	1.0	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.0	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.0	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.0	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.0	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.5	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.5	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.5	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.5	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.7	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.7	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.7	0.2	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.7	1.0	22	0.045454545454545456	1.0	0.9545454545454546	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.8	0.05	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.8	0.1	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.8	0.2	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
genome_only	leave_species_out	0.15	0.8	1.0	22	0.0	nan	1.0	0.7727272727272727	0.8181818181818182	0.007531026342954275	0.0014422373471926796	0.13636363636363635	0.18181818181818182	False
