panel	variant	true_len_bin	true_segments_bin	missed_true_rate_bin	split_true_rate_bin	mean_fragments_per_true_bin
mouse_quick	lenadaptive_raw0.50_hmm2_cut80	80_300	95	0.06315789473684211	0.11578947368421053	1.2
mouse_quick	lenadaptive_raw0.50_hmm2_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	5.117647058823529
mouse_quick	lenadaptive_raw0.50_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	33.0
mouse_quick	lenadaptive_raw0.50_hmm2_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm2_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3157894736842106
mouse_quick	lenadaptive_raw0.50_hmm2_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	5.5
mouse_quick	lenadaptive_raw0.50_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	41.0
mouse_quick	lenadaptive_raw0.50_hmm2_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm2_cut300	80_300	95	0.06315789473684211	0.21052631578947367	1.4736842105263157
mouse_quick	lenadaptive_raw0.50_hmm2_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.852941176470588
mouse_quick	lenadaptive_raw0.50_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	45.0
mouse_quick	lenadaptive_raw0.60_hmm2_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.60_hmm2_cut80	80_300	95	0.06315789473684211	0.07368421052631578	1.063157894736842
mouse_quick	lenadaptive_raw0.60_hmm2_cut80	300_1000	34	0.14705882352941177	0.29411764705882354	3.5294117647058822
mouse_quick	lenadaptive_raw0.60_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	11.0
mouse_quick	lenadaptive_raw0.60_hmm2_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm2_cut150	80_300	95	0.06315789473684211	0.15789473684210525	1.3368421052631578
mouse_quick	lenadaptive_raw0.60_hmm2_cut150	300_1000	34	0.14705882352941177	0.29411764705882354	4.294117647058823
mouse_quick	lenadaptive_raw0.60_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	27.333333333333332
mouse_quick	lenadaptive_raw0.60_hmm2_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm2_cut300	80_300	95	0.06315789473684211	0.24210526315789474	1.6631578947368422
mouse_quick	lenadaptive_raw0.60_hmm2_cut300	300_1000	34	0.14705882352941177	0.29411764705882354	6.205882352941177
mouse_quick	lenadaptive_raw0.60_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	35.333333333333336
mouse_quick	lenadaptive_raw0.70_hmm2_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.70_hmm2_cut80	80_300	95	0.06315789473684211	0.05263157894736842	1.0105263157894737
mouse_quick	lenadaptive_raw0.70_hmm2_cut80	300_1000	34	0.17647058823529413	0.23529411764705882	2.676470588235294
mouse_quick	lenadaptive_raw0.70_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	6.0
mouse_quick	lenadaptive_raw0.70_hmm2_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm2_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3368421052631578
mouse_quick	lenadaptive_raw0.70_hmm2_cut150	300_1000	34	0.17647058823529413	0.23529411764705882	3.676470588235294
mouse_quick	lenadaptive_raw0.70_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	26.0
mouse_quick	lenadaptive_raw0.70_hmm2_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm2_cut300	80_300	95	0.06315789473684211	0.30526315789473685	1.7052631578947368
mouse_quick	lenadaptive_raw0.70_hmm2_cut300	300_1000	34	0.17647058823529413	0.23529411764705882	5.529411764705882
mouse_quick	lenadaptive_raw0.70_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	40.333333333333336
mouse_quick	lenadaptive_raw0.80_hmm2_cut80	lt80	18	0.3333333333333333	0.05555555555555555	0.8333333333333334
mouse_quick	lenadaptive_raw0.80_hmm2_cut80	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	lenadaptive_raw0.80_hmm2_cut80	300_1000	34	0.20588235294117646	0.17647058823529413	1.8529411764705883
mouse_quick	lenadaptive_raw0.80_hmm2_cut80	ge1000	3	0.0	0.6666666666666666	5.666666666666667
mouse_quick	lenadaptive_raw0.80_hmm2_cut150	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm2_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3263157894736841
mouse_quick	lenadaptive_raw0.80_hmm2_cut150	300_1000	34	0.20588235294117646	0.17647058823529413	2.6176470588235294
mouse_quick	lenadaptive_raw0.80_hmm2_cut150	ge1000	3	0.0	0.6666666666666666	19.666666666666668
mouse_quick	lenadaptive_raw0.80_hmm2_cut300	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm2_cut300	80_300	95	0.06315789473684211	0.2736842105263158	1.8105263157894738
mouse_quick	lenadaptive_raw0.80_hmm2_cut300	300_1000	34	0.20588235294117646	0.17647058823529413	3.911764705882353
mouse_quick	lenadaptive_raw0.80_hmm2_cut300	ge1000	3	0.0	0.6666666666666666	31.0
mouse_quick	hmm_p4	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	hmm_p4	300_1000	34	0.17647058823529413	0.14705882352941177	1.1176470588235294
mouse_quick	hmm_p4	ge1000	3	0.0	0.6666666666666666	4.0
mouse_quick	hmm_p4_rescue_t0.50_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.50_max80	80_300	95	0.06315789473684211	0.10526315789473684	1.168421052631579
mouse_quick	hmm_p4_rescue_t0.50_max80	300_1000	34	0.14705882352941177	0.4411764705882353	3.9705882352941178
mouse_quick	hmm_p4_rescue_t0.50_max80	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p4_rescue_t0.50_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.50_max150	80_300	95	0.06315789473684211	0.10526315789473684	1.168421052631579
mouse_quick	hmm_p4_rescue_t0.50_max150	300_1000	34	0.14705882352941177	0.4411764705882353	3.9705882352941178
mouse_quick	hmm_p4_rescue_t0.50_max150	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p4_rescue_t0.50_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.50_max300	80_300	95	0.06315789473684211	0.10526315789473684	1.168421052631579
mouse_quick	hmm_p4_rescue_t0.50_max300	300_1000	34	0.14705882352941177	0.4411764705882353	3.9705882352941178
mouse_quick	hmm_p4_rescue_t0.50_max300	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	hmm_p4_rescue_t0.60_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.60_max80	80_300	95	0.06315789473684211	0.06315789473684211	1.0315789473684212
mouse_quick	hmm_p4_rescue_t0.60_max80	300_1000	34	0.14705882352941177	0.29411764705882354	2.0294117647058822
mouse_quick	hmm_p4_rescue_t0.60_max80	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p4_rescue_t0.60_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.60_max150	80_300	95	0.06315789473684211	0.06315789473684211	1.0315789473684212
mouse_quick	hmm_p4_rescue_t0.60_max150	300_1000	34	0.14705882352941177	0.29411764705882354	2.0294117647058822
mouse_quick	hmm_p4_rescue_t0.60_max150	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p4_rescue_t0.60_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.60_max300	80_300	95	0.06315789473684211	0.06315789473684211	1.0315789473684212
mouse_quick	hmm_p4_rescue_t0.60_max300	300_1000	34	0.14705882352941177	0.29411764705882354	2.0294117647058822
mouse_quick	hmm_p4_rescue_t0.60_max300	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	hmm_p4_rescue_t0.70_max80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.70_max80	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	hmm_p4_rescue_t0.70_max80	300_1000	34	0.17647058823529413	0.20588235294117646	1.2647058823529411
mouse_quick	hmm_p4_rescue_t0.70_max80	ge1000	3	0.0	0.6666666666666666	4.666666666666667
mouse_quick	hmm_p4_rescue_t0.70_max150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.70_max150	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	hmm_p4_rescue_t0.70_max150	300_1000	34	0.17647058823529413	0.20588235294117646	1.2647058823529411
mouse_quick	hmm_p4_rescue_t0.70_max150	ge1000	3	0.0	0.6666666666666666	4.666666666666667
mouse_quick	hmm_p4_rescue_t0.70_max300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	hmm_p4_rescue_t0.70_max300	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	hmm_p4_rescue_t0.70_max300	300_1000	34	0.17647058823529413	0.20588235294117646	1.2647058823529411
mouse_quick	hmm_p4_rescue_t0.70_max300	ge1000	3	0.0	0.6666666666666666	4.666666666666667
mouse_quick	lenadaptive_raw0.20_hmm4_cut80	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	lenadaptive_raw0.20_hmm4_cut80	80_300	95	0.05263157894736842	0.10526315789473684	1.2947368421052632
mouse_quick	lenadaptive_raw0.20_hmm4_cut80	300_1000	34	0.11764705882352941	0.4117647058823529	5.970588235294118
mouse_quick	lenadaptive_raw0.20_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	23.333333333333332
mouse_quick	lenadaptive_raw0.20_hmm4_cut150	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	lenadaptive_raw0.20_hmm4_cut150	80_300	95	0.07368421052631578	0.10526315789473684	1.2736842105263158
mouse_quick	lenadaptive_raw0.20_hmm4_cut150	300_1000	34	0.11764705882352941	0.4117647058823529	5.911764705882353
mouse_quick	lenadaptive_raw0.20_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	22.666666666666668
mouse_quick	lenadaptive_raw0.20_hmm4_cut300	lt80	18	0.3888888888888889	0.0	0.6111111111111112
mouse_quick	lenadaptive_raw0.20_hmm4_cut300	80_300	95	0.05263157894736842	0.10526315789473684	1.2947368421052632
mouse_quick	lenadaptive_raw0.20_hmm4_cut300	300_1000	34	0.11764705882352941	0.4117647058823529	6.0
mouse_quick	lenadaptive_raw0.20_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	23.333333333333332
mouse_quick	lenadaptive_raw0.30_hmm4_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm4_cut80	80_300	95	0.05263157894736842	0.1368421052631579	1.3894736842105264
mouse_quick	lenadaptive_raw0.30_hmm4_cut80	300_1000	34	0.14705882352941177	0.47058823529411764	6.382352941176471
mouse_quick	lenadaptive_raw0.30_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	35.666666666666664
mouse_quick	lenadaptive_raw0.30_hmm4_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm4_cut150	80_300	95	0.06315789473684211	0.14736842105263157	1.3894736842105264
mouse_quick	lenadaptive_raw0.30_hmm4_cut150	300_1000	34	0.14705882352941177	0.47058823529411764	6.5
mouse_quick	lenadaptive_raw0.30_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	36.333333333333336
mouse_quick	lenadaptive_raw0.30_hmm4_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.30_hmm4_cut300	80_300	95	0.05263157894736842	0.15789473684210525	1.4210526315789473
mouse_quick	lenadaptive_raw0.30_hmm4_cut300	300_1000	34	0.14705882352941177	0.47058823529411764	6.705882352941177
mouse_quick	lenadaptive_raw0.30_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	36.666666666666664
mouse_quick	lenadaptive_raw0.40_hmm4_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm4_cut80	80_300	95	0.06315789473684211	0.11578947368421053	1.2421052631578948
mouse_quick	lenadaptive_raw0.40_hmm4_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	5.9411764705882355
mouse_quick	lenadaptive_raw0.40_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	42.333333333333336
mouse_quick	lenadaptive_raw0.40_hmm4_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm4_cut150	80_300	95	0.07368421052631578	0.12631578947368421	1.2526315789473683
mouse_quick	lenadaptive_raw0.40_hmm4_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	6.411764705882353
mouse_quick	lenadaptive_raw0.40_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	45.333333333333336
mouse_quick	lenadaptive_raw0.40_hmm4_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.40_hmm4_cut300	80_300	95	0.06315789473684211	0.14736842105263157	1.305263157894737
mouse_quick	lenadaptive_raw0.40_hmm4_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.852941176470588
mouse_quick	lenadaptive_raw0.40_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	45.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm4_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm4_cut80	80_300	95	0.06315789473684211	0.10526315789473684	1.168421052631579
mouse_quick	lenadaptive_raw0.50_hmm4_cut80	300_1000	34	0.14705882352941177	0.4411764705882353	4.294117647058823
mouse_quick	lenadaptive_raw0.50_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	32.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm4_cut150	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm4_cut150	80_300	95	0.06315789473684211	0.15789473684210525	1.2842105263157895
mouse_quick	lenadaptive_raw0.50_hmm4_cut150	300_1000	34	0.14705882352941177	0.4411764705882353	5.5
mouse_quick	lenadaptive_raw0.50_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	39.333333333333336
mouse_quick	lenadaptive_raw0.50_hmm4_cut300	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.50_hmm4_cut300	80_300	95	0.06315789473684211	0.2	1.4421052631578948
mouse_quick	lenadaptive_raw0.50_hmm4_cut300	300_1000	34	0.14705882352941177	0.4411764705882353	6.852941176470588
mouse_quick	lenadaptive_raw0.50_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	43.333333333333336
mouse_quick	lenadaptive_raw0.60_hmm4_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.60_hmm4_cut80	80_300	95	0.06315789473684211	0.06315789473684211	1.0315789473684212
mouse_quick	lenadaptive_raw0.60_hmm4_cut80	300_1000	34	0.14705882352941177	0.29411764705882354	2.7941176470588234
mouse_quick	lenadaptive_raw0.60_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	10.0
mouse_quick	lenadaptive_raw0.60_hmm4_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm4_cut150	80_300	95	0.06315789473684211	0.14736842105263157	1.305263157894737
mouse_quick	lenadaptive_raw0.60_hmm4_cut150	300_1000	34	0.14705882352941177	0.29411764705882354	4.294117647058823
mouse_quick	lenadaptive_raw0.60_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	24.0
mouse_quick	lenadaptive_raw0.60_hmm4_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.60_hmm4_cut300	80_300	95	0.06315789473684211	0.23157894736842105	1.631578947368421
mouse_quick	lenadaptive_raw0.60_hmm4_cut300	300_1000	34	0.14705882352941177	0.29411764705882354	6.205882352941177
mouse_quick	lenadaptive_raw0.60_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	32.0
mouse_quick	lenadaptive_raw0.70_hmm4_cut80	lt80	18	0.3333333333333333	0.0	0.6666666666666666
mouse_quick	lenadaptive_raw0.70_hmm4_cut80	80_300	95	0.06315789473684211	0.042105263157894736	0.9894736842105263
mouse_quick	lenadaptive_raw0.70_hmm4_cut80	300_1000	34	0.17647058823529413	0.20588235294117646	2.264705882352941
mouse_quick	lenadaptive_raw0.70_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	4.666666666666667
mouse_quick	lenadaptive_raw0.70_hmm4_cut150	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm4_cut150	80_300	95	0.06315789473684211	0.15789473684210525	1.3157894736842106
mouse_quick	lenadaptive_raw0.70_hmm4_cut150	300_1000	34	0.17647058823529413	0.23529411764705882	3.676470588235294
mouse_quick	lenadaptive_raw0.70_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	21.333333333333332
mouse_quick	lenadaptive_raw0.70_hmm4_cut300	lt80	18	0.3333333333333333	0.05555555555555555	0.7222222222222222
mouse_quick	lenadaptive_raw0.70_hmm4_cut300	80_300	95	0.06315789473684211	0.29473684210526313	1.6842105263157894
mouse_quick	lenadaptive_raw0.70_hmm4_cut300	300_1000	34	0.17647058823529413	0.23529411764705882	5.529411764705882
mouse_quick	lenadaptive_raw0.70_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	35.666666666666664
mouse_quick	lenadaptive_raw0.80_hmm4_cut80	lt80	18	0.3333333333333333	0.05555555555555555	0.8333333333333334
mouse_quick	lenadaptive_raw0.80_hmm4_cut80	80_300	95	0.06315789473684211	0.042105263157894736	0.9789473684210527
mouse_quick	lenadaptive_raw0.80_hmm4_cut80	300_1000	34	0.17647058823529413	0.17647058823529413	1.8529411764705883
mouse_quick	lenadaptive_raw0.80_hmm4_cut80	ge1000	3	0.0	0.6666666666666666	4.0
mouse_quick	lenadaptive_raw0.80_hmm4_cut150	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm4_cut150	80_300	95	0.06315789473684211	0.16842105263157894	1.3263157894736841
mouse_quick	lenadaptive_raw0.80_hmm4_cut150	300_1000	34	0.20588235294117646	0.17647058823529413	2.6176470588235294
mouse_quick	lenadaptive_raw0.80_hmm4_cut150	ge1000	3	0.0	0.6666666666666666	13.666666666666666
mouse_quick	lenadaptive_raw0.80_hmm4_cut300	lt80	18	0.3333333333333333	0.1111111111111111	0.9444444444444444
mouse_quick	lenadaptive_raw0.80_hmm4_cut300	80_300	95	0.06315789473684211	0.2736842105263158	1.8105263157894738
mouse_quick	lenadaptive_raw0.80_hmm4_cut300	300_1000	34	0.20588235294117646	0.17647058823529413	3.911764705882353
mouse_quick	lenadaptive_raw0.80_hmm4_cut300	ge1000	3	0.0	0.6666666666666666	25.0
