feature_set	split	species	species_group	action	deployed_anchor_or_shortlist	top1_anchor	top2_anchors	true_best_anchor	top1_contains_best	top2_contains_best	top1_actual_te_f1	top2_probe_actual_te_f1	true_best_te_f1	top1_regret	top2_probe_regret	deployed_regret	pred_top1_score	pred_top2_score	pred_margin	pred_top1_sd	risk_bin	abstain	local_probe_recommended	confidently_wrong_single_anchor
baseline_plus_kmer_minhash	leave_clade_out	sorghum	plant	abstain_require_local_probe		plant	plant,cross	cross	0	1	0.9087078620701828	0.9154621597006132	0.9154621597006132	0.006754297630430339	0.0	nan	0.863972057217397	0.8401653062003466	0.02380675101705043	0.11251826032069383	high_ge0.80	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	soybean	plant	abstain_require_local_probe		animal	animal,animal	animal	1	1	0.5650860204945004	0.5650860204945004	0.5650860204945004	0.0	0.0	nan	0.2713869673039919	0.2713869673039919	0.0	0.2516159800187048	very_low_lt0.40	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	teosinte	plant	abstain_require_local_probe		animal	animal,animal	plant	0	0	0.8886845637016639	0.8886845637016639	0.9308197551982428	0.04213519149657885	0.04213519149657885	nan	0.4972604706264014	0.4972604706264014	0.0	0.3695812631190404	low_0.40_0.60	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	thale_cress	plant	abstain_require_local_probe		plant	plant,cross	cross	0	1	0.6974776069597389	0.7121875392581978	0.7121875392581978	0.01470993229845885	0.0	nan	0.8292346680150375	0.6486369378464155	0.18059773016862202	0.1402739028311443	high_ge0.80	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	western_clawed_frog	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5191597065847986	0.7676709570719781	0.7676709570719781	0.24851125048717948	0.0	nan	0.369744483364384	0.35927999180980685	0.010464491554577127	0.17194076516404316	very_low_lt0.40	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	western_honey_bee	insect	abstain_require_local_probe		animal	animal,animal	insect	0	0	0.05217988328184	0.05217988328184	0.946524064171123	0.894344180889283	0.894344180889283	nan	0.8841275030701046	0.8841275030701046	0.0	0.09486391658684942	high_ge0.80	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	x_laevis	vertebrate	abstain_require_local_probe		animal	animal,animal	animal	1	1	0.4013777654205557	0.4013777654205557	0.4013777654205557	0.0	0.0	nan	0.580618404730894	0.580618404730894	0.0	0.2824394462864736	low_0.40_0.60	1	1	0
baseline_plus_kmer_minhash	leave_clade_out	zebrafish	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5214699959942013	0.8151318178516959	0.8151318178516959	0.29366182185749456	0.0	nan	0.24398089379690782	0.22554940541291024	0.01843148838399758	0.16544872876301045	very_low_lt0.40	1	1	0
minhash_only_router	leave_species_out	brachypodium	plant	top2_shortlist_local_probe	cross,animal	cross	cross,animal	cross	1	1	0.8175422271365038	0.8175422271365038	0.8175422271365038	0.0	0.0	0.0	0.8982806761659019	0.8606489940605967	0.03763168210530521	0.09079101543445271	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	c_elegans	other	top2_shortlist_local_probe	cross,animal	cross	cross,animal	animal	0	1	0.8952111633807284	0.9053972034713066	0.9053972034713066	0.010186040090578219	0.0	0.0	0.8785066764633654	0.5800188177075322	0.2984878587558333	0.1048268985612814	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	cattle	vertebrate	top2_shortlist_local_probe	cross,animal	cross	cross,animal	animal	0	1	0.9213113792693672	0.9216935615407684	0.9216935615407684	0.000382182271401188	0.0	0.0	0.5443170856153045	0.3945793619839937	0.14973772363131077	0.25820100902747267	low_0.40_0.60	0	1	0
minhash_only_router	leave_species_out	chicken	vertebrate	top2_shortlist_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.6195493201860316	0.8516226680157541	0.8516226680157541	0.23207334782972255	0.0	0.0	0.3065922233979459	0.2851913460715237	0.021400877326422207	0.13986615903752006	very_low_lt0.40	0	1	0
minhash_only_router	leave_species_out	fruit_fly	insect	top2_shortlist_local_probe	insect,insect	insect	insect,insect	insect	1	1	0.944818571090276	0.944818571090276	0.944818571090276	0.0	0.0	0.0	0.6516492963943286	0.6516492963943286	0.0	0.23009870479523648	medium_0.60_0.80	0	1	0
minhash_only_router	leave_species_out	horse	vertebrate	top2_shortlist_local_probe	cross,insect	cross	cross,insect	cross	1	1	0.8925601404845789	0.8925601404845789	0.8925601404845789	0.0	0.0	0.0	0.47454713127769016	0.4428888627728126	0.031658268504877574	0.23647996528896292	low_0.40_0.60	0	1	0
minhash_only_router	leave_species_out	human	vertebrate	top2_shortlist_local_probe	human_h0_ntv2_500m,cross	human_h0_ntv2_500m	human_h0_ntv2_500m,cross	human_h0_ntv2_500m	1	1	0.961411324419745	0.961411324419745	0.961411324419745	0.0	0.0	0.0	0.8528118535798286	0.7848973201659114	0.06791453341391718	0.06336482754136766	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	lizard	vertebrate	top2_shortlist_local_probe	animal,animal	animal	animal,animal	animal	1	1	0.2416400416987031	0.2416400416987031	0.2416400416987031	0.0	0.0	0.0	0.8636918005870556	0.8636918005870556	0.0	0.07825767659304624	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	maize	plant	top2_shortlist_local_probe	cross,animal	cross	cross,animal	cross	1	1	0.9629892479990332	0.9629892479990332	0.9629892479990332	0.0	0.0	0.0	0.8682288189442187	0.8042380528714552	0.06399076607276344	0.11664975016887873	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	mouse	vertebrate	top2_shortlist_local_probe	human_h0_ntv2_250m,human_h0_ntv2_500m	human_h0_ntv2_250m	human_h0_ntv2_250m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.9180812946491188	0.937559801228433	0.937559801228433	0.01947850657931416	0.0	0.0	0.8098573155145325	0.8095283232999891	0.000328992214543411	0.11255526630305421	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	opossum	vertebrate	top2_shortlist_local_probe	plant,cross	plant	plant,cross	animal	0	0	0.3131202191971405	0.8799647530707007	0.8811419601553324	0.5680217409581919	0.0011772070846317595	0.0011772070846317595	0.5926824506035149	0.5418183573770501	0.05086409322646479	0.2114432057697536	low_0.40_0.60	0	1	0
minhash_only_router	leave_species_out	pig	vertebrate	top2_shortlist_local_probe	cross,animal	cross	cross,animal	animal	0	1	0.8761042913185231	0.8761131743803473	0.8761131743803473	8.88306182422749e-06	0.0	0.0	0.8280590539612774	0.7655919784773819	0.06246707548389552	0.15202654065990487	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	red_flour_beetle	insect	top2_shortlist_local_probe	other_anchor,other_anchor	other_anchor	other_anchor,other_anchor	insect	0	0	0.0	0.0	0.0059299524368398	0.0059299524368398	0.0059299524368398	0.0059299524368398	0.27754371956748963	0.27754371956748963	0.0	0.24576298584886233	very_low_lt0.40	0	1	0
minhash_only_router	leave_species_out	rice	plant	top2_shortlist_local_probe	cross,plant	cross	cross,plant	cross	1	1	0.8757886614942711	0.8757886614942711	0.8757886614942711	0.0	0.0	0.0	0.8837753294425208	0.8212473556227919	0.06252797381972885	0.07953368064292766	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	sorghum	plant	top2_shortlist_local_probe	cross,plant	cross	cross,plant	cross	1	1	0.9154621597006132	0.9154621597006132	0.9154621597006132	0.0	0.0	0.0	0.8727868978492335	0.8295300819324454	0.043256815916788094	0.08115150920396036	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	soybean	plant	top2_shortlist_local_probe	insect,insect	insect	insect,insect	animal	0	0	0.4867824461937038	0.4867824461937038	0.5650860204945004	0.0783035743007966	0.0783035743007966	0.0783035743007966	0.6826467200601373	0.6826467200601373	0.0	0.23420858980154102	medium_0.60_0.80	0	1	0
minhash_only_router	leave_species_out	teosinte	plant	top2_shortlist_local_probe	animal,animal	animal	animal,animal	plant	0	0	0.8886845637016639	0.8886845637016639	0.9308197551982428	0.04213519149657885	0.04213519149657885	0.04213519149657885	0.8107707235735987	0.8107707235735987	0.0	0.11780051438577238	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	thale_cress	plant	top2_shortlist_local_probe	plant,animal	plant	plant,animal	cross	0	0	0.6974776069597389	0.6974776069597389	0.7121875392581978	0.01470993229845885	0.01470993229845885	0.01470993229845885	0.8678124703259928	0.6177800281427893	0.25003244218320353	0.06466438574230905	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	western_clawed_frog	vertebrate	top2_shortlist_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5191597065847986	0.7676709570719781	0.7676709570719781	0.24851125048717948	0.0	0.0	0.5157483259632937	0.5000953761394697	0.015652949823823925	0.16184399837475041	low_0.40_0.60	0	1	0
minhash_only_router	leave_species_out	western_honey_bee	insect	top2_shortlist_local_probe	animal,animal	animal	animal,animal	insect	0	0	0.05217988328184	0.05217988328184	0.946524064171123	0.894344180889283	0.894344180889283	0.894344180889283	0.9048466420154504	0.9048466420154504	0.0	0.09978492705759874	high_ge0.80	0	1	0
minhash_only_router	leave_species_out	x_laevis	vertebrate	top2_shortlist_local_probe	animal,animal	animal	animal,animal	animal	1	1	0.4013777654205557	0.4013777654205557	0.4013777654205557	0.0	0.0	0.0	0.6971556066306386	0.6971556066306386	0.0	0.16824254132267044	medium_0.60_0.80	0	1	0
minhash_only_router	leave_species_out	zebrafish	vertebrate	top2_shortlist_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5214699959942013	0.8151318178516959	0.8151318178516959	0.29366182185749456	0.0	0.0	0.29881021945341363	0.24249560193195427	0.05631461752145936	0.14053041274421804	very_low_lt0.40	0	1	0
minhash_only_router	leave_clade_out	brachypodium	plant	abstain_require_local_probe		animal	animal,plant	cross	0	0	0.4333898332380484	0.7765195434514967	0.8175422271365038	0.3841523938984554	0.041022683685007166	nan	0.8022872853035327	0.7512658283419785	0.051021456961554135	0.23208650470209588	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	c_elegans	other	abstain_require_local_probe		cross	cross,animal	animal	0	1	0.8952111633807284	0.9053972034713066	0.9053972034713066	0.010186040090578219	0.0	nan	0.8785066764633654	0.5800188177075322	0.2984878587558333	0.1048268985612814	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	cattle	vertebrate	abstain_require_local_probe		animal	animal,cross	animal	1	1	0.9216935615407684	0.9216935615407684	0.9216935615407684	0.0	0.0	nan	0.46393227120893843	0.411032859477403	0.05289941173153545	0.3374948949292265	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	chicken	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.6195493201860316	0.8516226680157541	0.8516226680157541	0.23207334782972255	0.0	nan	0.28070727960190905	0.24330193740840317	0.037405342193505886	0.25295181031680153	very_low_lt0.40	1	1	0
minhash_only_router	leave_clade_out	fruit_fly	insect	abstain_require_local_probe		cross	cross,animal	insect	0	0	0.942393180917196	0.9437257723304636	0.944818571090276	0.0024253901730799665	0.0010927987598123856	nan	0.8977446960623459	0.8926098023246	0.005134893737745894	0.036657744436862046	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	horse	vertebrate	abstain_require_local_probe		animal	animal,cross	cross	0	1	0.8913728851560259	0.8925601404845789	0.8925601404845789	0.0011872553285530163	0.0	nan	0.4660373319691936	0.40887828528036635	0.057159046688827264	0.33874492982715526	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	human	vertebrate	abstain_require_local_probe		human_h0_ntv2_500m	human_h0_ntv2_500m,cross	human_h0_ntv2_500m	1	1	0.961411324419745	0.961411324419745	0.961411324419745	0.0	0.0	nan	0.8539440171461108	0.5413949622353037	0.3125490549108071	0.06629756087917367	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	lizard	vertebrate	abstain_require_local_probe		animal	animal,animal	animal	1	1	0.2416400416987031	0.2416400416987031	0.2416400416987031	0.0	0.0	nan	0.4653327035588022	0.4653327035588022	0.0	0.33873753286492236	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	maize	plant	abstain_require_local_probe		animal	animal,cross	cross	0	1	0.9051649037911726	0.9629892479990332	0.9629892479990332	0.057824344207860534	0.0	nan	0.8182340863020693	0.7482625841607593	0.06997150214130998	0.20018718611410402	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	mouse	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.7771925460040144	0.937559801228433	0.937559801228433	0.16036725522441853	0.0	nan	0.47490131790320295	0.4357179107846802	0.03918340711852275	0.23695219160508962	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	opossum	vertebrate	abstain_require_local_probe		animal	animal,insect	animal	1	1	0.8811419601553324	0.8811419601553324	0.8811419601553324	0.0	0.0	nan	0.3801507648649678	0.3454710620913266	0.034679702773641186	0.3315337219409937	very_low_lt0.40	1	1	0
minhash_only_router	leave_clade_out	pig	vertebrate	abstain_require_local_probe		cross	cross,animal	animal	0	1	0.8761042913185231	0.8761131743803473	0.8761131743803473	8.88306182422749e-06	0.0	nan	0.49420026306447323	0.48880709478054785	0.005393168283925387	0.3566073882010262	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	red_flour_beetle	insect	abstain_require_local_probe		cross	cross,cross	insect	0	0	0.0030871384254842	0.0030871384254842	0.0059299524368398	0.0028428140113556	0.0028428140113556	nan	0.5003740609719841	0.5003740609719841	0.0	0.1094857123616065	low_0.40_0.60	1	1	0
minhash_only_router	leave_clade_out	rice	plant	abstain_require_local_probe		cross	cross,plant	cross	1	1	0.8757886614942711	0.8757886614942711	0.8757886614942711	0.0	0.0	nan	0.7564935596234932	0.7512658283419785	0.005227731281514658	0.19415466601916787	medium_0.60_0.80	1	1	0
minhash_only_router	leave_clade_out	sorghum	plant	abstain_require_local_probe		plant	plant,cross	cross	0	1	0.9087078620701828	0.9154621597006132	0.9154621597006132	0.006754297630430339	0.0	nan	0.7512658283419785	0.735554145260742	0.015711683081236494	0.1998930935901675	medium_0.60_0.80	1	1	0
minhash_only_router	leave_clade_out	soybean	plant	abstain_require_local_probe		insect	insect,insect	animal	0	0	0.4867824461937038	0.4867824461937038	0.5650860204945004	0.0783035743007966	0.0783035743007966	nan	0.6971418785650135	0.6971418785650135	0.0	0.23789715280601287	medium_0.60_0.80	1	1	0
minhash_only_router	leave_clade_out	teosinte	plant	abstain_require_local_probe		animal	animal,animal	plant	0	0	0.8886845637016639	0.8886845637016639	0.9308197551982428	0.04213519149657885	0.04213519149657885	nan	0.8176703574091668	0.8176703574091668	0.0	0.20015322003105201	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	thale_cress	plant	abstain_require_local_probe		plant	plant,cross	cross	0	1	0.6974776069597389	0.7121875392581978	0.7121875392581978	0.01470993229845885	0.0	nan	0.7512658283419785	0.5137451391448656	0.2375206891971129	0.1998930935901675	medium_0.60_0.80	1	1	0
minhash_only_router	leave_clade_out	western_clawed_frog	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5191597065847986	0.7676709570719781	0.7676709570719781	0.24851125048717948	0.0	nan	0.3661777890837162	0.30465911921111466	0.06151866987260152	0.14542030925276245	very_low_lt0.40	1	1	0
minhash_only_router	leave_clade_out	western_honey_bee	insect	abstain_require_local_probe		animal	animal,animal	insect	0	0	0.05217988328184	0.05217988328184	0.946524064171123	0.894344180889283	0.894344180889283	nan	0.8882786223774705	0.8882786223774705	0.0	0.05122528699038868	high_ge0.80	1	1	0
minhash_only_router	leave_clade_out	x_laevis	vertebrate	abstain_require_local_probe		plant	plant,plant	animal	0	0	0.2855543757586765	0.2855543757586765	0.4013777654205557	0.11582338966187922	0.11582338966187922	nan	0.3749517594521935	0.3749517594521935	0.0	0.31668822404972635	very_low_lt0.40	1	1	0
minhash_only_router	leave_clade_out	zebrafish	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5214699959942013	0.8151318178516959	0.8151318178516959	0.29366182185749456	0.0	nan	0.2959307954249677	0.22867767555975263	0.06725311986521507	0.13259751329264033	very_low_lt0.40	1	1	0
