panel	variant	same_panel_comparable	train_steps	mean_train_loss	edge_positive_rate_train	token_label_mode	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_baseline_fragments	deleted_true_backed_fragments	deleted_false_fragments	deleted_true_backed_fraction	overmerge_rate	iou_threshold	boundary_tol_bp	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.7	25	150	1019	91	928	59	0.08930323846908735	0.6066666666666667	0.155688622754491	0.9195032472253232	0.08047105004906771	0.5466666666666666	0.1402908468776732	5.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.8	5	150	1019	84	935	66	0.08243375858684986	0.56	0.14371257485029942	0.9337964667723242	0.029440628066732092	0.2	0.05132591958939265	5.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.8	10	150	1019	84	935	66	0.08243375858684986	0.56	0.14371257485029942	0.9337964667723242	0.050049067713444556	0.34	0.0872540633019675	5.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.8	25	150	1019	84	935	66	0.08243375858684986	0.56	0.14371257485029942	0.9337964667723242	0.07654563297350343	0.52	0.13344739093242086	5.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.9	5	150	1019	60	959	90	0.058881256133464184	0.4	0.1026518391787853	0.9637301597813454	0.029440628066732092	0.2	0.05132591958939265	3.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.9	10	150	1019	60	959	90	0.058881256133464184	0.4	0.1026518391787853	0.9637301597813454	0.045142296368989206	0.30666666666666664	0.07869974337040206	3.5
mouse_quick	ce_raw	True	80	0.7133883856139533	0.1396508728179551	single_nt	34512	5258	9567	114503	0.8677897912999749	0.7829578710950793	0.8231940750635071	0.269036865234375	0.24273681640625	163840	0.6113837095191365	873	0.565864833906071	0.012948078971020216	4.273333333333333	0.29333333333333333	0.11333333333333333	0	0	0	0.0	0.009813542688910697	0.9	25	150	1019	60	959	90	0.058881256133464184	0.4	0.1026518391787853	0.9637301597813454	0.05789990186457311	0.3933333333333333	0.10094097519247221	3.5
mouse_quick	crf_style_penalty4	True	80	0.7133883856139533	0.1396508728179551	single_nt	34617	5126	9462	114635	0.8710213119291448	0.7853399578030354	0.8259645439144855	0.269036865234375	0.242572021484375	163840	0.774390243902439	24	0.4583333333333333	0.18440665800418118	1.0333333333333334	0.07333333333333333	0.12	407	199	208	0.48894348894348894	0.08536585365853659	0.5	5	150	164	102	62	48	0.6219512195121951	0.68	0.6496815286624205	0.8694916007084521	0.16463414634146342	0.18	0.17197452229299365	6.5
mouse_quick	crf_style_penalty4	True	80	0.7133883856139533	0.1396508728179551	single_nt	34617	5126	9462	114635	0.8710213119291448	0.7853399578030354	0.8259645439144855	0.269036865234375	0.242572021484375	163840	0.774390243902439	24	0.4583333333333333	0.18440665800418118	1.0333333333333334	0.07333333333333333	0.12	407	199	208	0.48894348894348894	0.08536585365853659	0.5	10	150	164	102	62	48	0.6219512195121951	0.68	0.6496815286624205	0.8694916007084521	0.27439024390243905	0.3	0.28662420382165604	6.5
mouse_quick	crf_style_penalty4	True	80	0.7133883856139533	0.1396508728179551	single_nt	34617	5126	9462	114635	0.8710213119291448	0.7853399578030354	0.8259645439144855	0.269036865234375	0.242572021484375	163840	0.774390243902439	24	0.4583333333333333	0.18440665800418118	1.0333333333333334	0.07333333333333333	0.12	407	199	208	0.48894348894348894	0.08536585365853659	0.5	25	150	164	102	62	48	0.6219512195121951	0.68	0.6496815286624205	0.8694916007084521	0.4634146341463415	0.5066666666666667	0.4840764331210191	6.5
