path	stage	model_key	window	species	position_bin	te_f1	te_precision	te_recall	te_auprc	macro_f1	bg_f1	n_labeled_tokens	te_positive_rate	n_windows	model_dir	data_dir
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w1024.tsv	edge_H0_window	ntv2_500m	1024	human	edge_right_10	0.8608786610878659	0.921612541993281	0.8076545632973503	0.9360399369139439	0.8923085965989788	0.9237385321100917	5400	0.3774074074074074	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w1024_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w1024_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w2048.tsv	edge_H0_window	ntv2_500m	2048	human	edge_left_10	0.9029884032114184	0.9256973022405122	0.8813670004353504	0.9691271067887784	0.9153406111801772	0.9276928191489361	10500	0.43752380952380954	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w2048_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w2048_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w2048.tsv	edge_H0_window	ntv2_500m	2048	human	inner_left_10_25	0.9128593715177178	0.9244658441167619	0.901540719002201	0.9716924664531068	0.9222094862139613	0.9315596009102047	15300	0.4454248366013072	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w2048_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w2048_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w2048.tsv	edge_H0_window	ntv2_500m	2048	human	center_25_75	0.914660927617709	0.9213786390584904	0.9080404639400017	0.972938283592521	0.9229191574897839	0.9311773873618588	51000	0.4496862745098039	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w2048_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w2048_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w2048.tsv	edge_H0_window	ntv2_500m	2048	human	inner_right_75_90	0.9153806009095653	0.9173640167364017	0.9134057431929772	0.9733925876725306	0.9246711580797318	0.9339617152498982	15300	0.439281045751634	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w2048_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w2048_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w2048.tsv	edge_H0_window	ntv2_500m	2048	human	edge_right_10	0.9258380608561114	0.9278478395699814	0.92383696994648	0.9785435239049312	0.9311189419716205	0.9363998230871295	10500	0.46266666666666667	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w2048_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w2048_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w4096.tsv	edge_H0_window	ntv2_500m	4096	human	edge_left_10	0.9156198296464244	0.932942057942058	0.8989291300685838	0.973954089561939	0.9303588562529798	0.9450978828595351	20700	0.4014975845410628	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w4096_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w4096_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w4096.tsv	edge_H0_window	ntv2_500m	4096	human	inner_left_10_25	0.9413218035824582	0.9417666303162486	0.9408773968622893	0.9853797026153134	0.9471028307815141	0.9528838579805701	30900	0.4455663430420712	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w4096_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w4096_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w4096.tsv	edge_H0_window	ntv2_500m	4096	human	center_25_75	0.9328549351028305	0.9303714242600617	0.9353517402800052	0.9828271385172596	0.9388555533602889	0.9448561716177475	102600	0.4497270955165692	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w4096_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w4096_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w4096.tsv	edge_H0_window	ntv2_500m	4096	human	inner_right_75_90	0.9386022207707382	0.9370381104187799	0.9401715615004361	0.9867222670957577	0.9445946095968637	0.9505869984229892	30900	0.4451779935275081	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w4096_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w4096_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w4096.tsv	edge_H0_window	ntv2_500m	4096	human	edge_right_10	0.9201826881252718	0.9118534482758621	0.9286654960491659	0.9780589985183865	0.9281893969138181	0.9361961057023643	20700	0.44019323671497584	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w4096_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w4096_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w512.tsv	edge_H0_window	ntv2_500m	512	human	edge_left_10	0.6839597670725251	0.8910344827586207	0.5549828178694158	0.8839768220994225	0.7569613702921725	0.8299629735118199	2700	0.4311111111111111	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w512_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w512_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w512.tsv	edge_H0_window	ntv2_500m	512	human	inner_left_10_25	0.7242500903505601	0.9260628465804066	0.5946587537091989	0.9041538004502274	0.7863253233393968	0.8484005563282335	3900	0.43205128205128207	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w512_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w512_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w512.tsv	edge_H0_window	ntv2_500m	512	human	center_25_75	0.7227001985440106	0.9069767441860465	0.6006600660066007	0.9076817934695252	0.7834400955531506	0.8441799925622908	12600	0.4328571428571429	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w512_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w512_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w512.tsv	edge_H0_window	ntv2_500m	512	human	inner_right_75_90	0.7411167512690355	0.9431524547803618	0.6103678929765887	0.9300479364625245	0.7916110072134652	0.8421052631578948	3900	0.46	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w512_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w512_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w512.tsv	edge_H0_window	ntv2_500m	512	human	edge_right_10	0.6939203354297695	0.8862115127175368	0.570198105081826	0.875416332508115	0.7633404655384816	0.8327605956471936	2700	0.43	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w512_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w512_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w8192.tsv	edge_H0_window	ntv2_500m	8192	human	edge_left_10	0.9336020540570388	0.9338856669428335	0.9333186133804372	0.9834220619007824	0.9406477831563168	0.9476935122555948	41100	0.44077858880778586	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w8192_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w8192_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w8192.tsv	edge_H0_window	ntv2_500m	8192	human	inner_left_10_25	0.9536462044860702	0.9523535192653089	0.9549424037514017	0.9895646986253371	0.9555000089896244	0.9573538134931785	61500	0.47852032520325205	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w8192_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w8192_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w8192.tsv	edge_H0_window	ntv2_500m	8192	human	center_25_75	0.9416447434059557	0.9373967590172504	0.9459314040954984	0.9868916787640553	0.9454227383097624	0.949200733213569	204600	0.4632795698924731	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w8192_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w8192_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w8192.tsv	edge_H0_window	ntv2_500m	8192	human	inner_right_75_90	0.9408363846598574	0.9469582084288485	0.9347932042890962	0.9847049623785394	0.9448041998237471	0.9487720149876367	61500	0.4670569105691057	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w8192_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w8192_quick
reports/tefm_supp/PIPE-TEFM-SUPP-20260617/edge_H0_window/ntv2_500m_w8192.tsv	edge_H0_window	ntv2_500m	8192	human	edge_right_10	0.9330925211394794	0.935575920539977	0.930622270742358	0.9802382528433247	0.9397705197194868	0.9464485182994941	41100	0.4457420924574209	300	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_ntv2_500m_H0_w8192_seed42	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/data/human_H0_w8192_quick
